timestamp,node_id,traffic_volume,latency_ms,packet_loss_pct,signal_strength_dbm,error_rate,cpu_utilisation,memory_utilisation,fault
2024-01-09 08:30:00,node_016,629.0,17.41,0.0164,-72.77,0.0048,42.16,52.09,0
2024-01-09 08:35:00,node_016,456.76,14.31,0.1621,-61.31,0.0181,14.99,61.99,0
2024-01-09 08:40:00,node_016,400.47,35.2,1.5385,-57.2,0.0037,46.12,53.04,0
2024-01-09 08:45:00,node_016,313.0,20.91,0.5648,-56.05,0.0121,25.97,39.09,0
2024-01-09 08:50:00,node_016,454.57,21.34,0.0617,-61.62,0.0054,19.13,53.59,0
2024-01-09 08:55:00,node_016,392.15,14.54,0.026,-64.73,0.03,43.2,56.36,0
2024-01-09 09:00:00,node_016,495.66,16.51,0.6822,-58.42,0.0342,47.38,68.09,0
2024-01-09 09:05:00,node_016,500.21,17.48,0.2017,-71.79,0.0464,50.49,50.25,0
2024-01-09 09:10:00,node_016,442.93,25.74,1.9553,-70.05,0.0026,41.68,72.52,0
2024-01-09 09:15:00,node_016,445.44,12.91,0.3321,-60.31,0.007,27.57,34.45,0
2024-01-09 09:20:00,node_016,416.74,18.29,0.2033,-64.36,0.0557,58.67,34.09,0
2024-01-09 09:25:00,node_016,438.5,22.21,0.1338,-48.3,0.0448,50.82,62.62,0
2024-01-09 09:30:00,node_016,672.31,8.44,0.6886,-57.48,0.0655,42.85,57.57,0
2024-01-09 09:35:00,node_016,562.14,11.69,0.3095,-73.49,0.0062,28.93,57.74,0
2024-01-09 09:40:00,node_016,1195.27,97.77,12.7892,-82.34,0.2101,60.14,58.31,0
2024-01-09 09:45:00,node_016,1246.31,116.56,10.8091,-78.03,0.17,81.42,52.76,0
2024-01-09 09:50:00,node_016,1377.46,70.34,16.4679,-62.21,0.1858,74.17,69.41,0
2024-01-09 09:55:00,node_016,1082.25,122.34,6.8688,-68.94,0.2641,61.97,51.63,0
2024-01-09 10:00:00,node_016,873.3,120.3,8.7102,-85.57,0.1506,101.07,70.06,1
2024-01-09 10:05:00,node_016,961.65,74.57,10.5223,-73.9,0.1804,39.22,38.12,1
2024-01-09 10:10:00,node_016,429.11,25.88,0.7671,-63.64,0.0168,42.14,69.74,0
2024-01-09 10:15:00,node_016,401.1,12.13,0.5835,-49.69,0.0112,58.27,55.55,0
2024-01-09 10:20:00,node_016,605.87,19.42,0.2358,-69.58,0.0034,43.38,57.95,0
2024-01-09 10:25:00,node_016,486.67,23.75,0.2313,-67.86,0.0084,36.74,67.05,0
2024-01-09 10:30:00,node_016,336.81,27.04,0.0145,-81.45,0.0109,62.77,73.55,0
2024-01-09 10:35:00,node_016,248.84,13.73,2.3682,-76.41,0.0262,43.49,49.42,0
2024-01-09 10:40:00,node_016,757.72,21.86,0.6902,-73.22,0.0221,69.34,51.84,0
2024-01-09 10:45:00,node_016,381.69,20.2,0.0814,-76.09,0.0095,37.91,60.95,0
2024-01-09 10:50:00,node_016,417.65,14.81,0.4078,-59.5,0.0147,7.57,56.0,0
2024-01-09 10:55:00,node_016,647.37,13.84,1.2914,-66.78,0.0019,54.84,47.59,0
2024-01-09 11:00:00,node_016,354.97,13.68,0.0785,-58.58,0.0298,29.04,37.46,0
2024-01-09 11:05:00,node_016,563.77,38.56,1.022,-70.62,0.013,44.09,54.33,0
2024-01-09 11:10:00,node_016,718.64,25.9,0.6364,-65.45,0.0323,50.81,39.64,0
2024-01-09 11:15:00,node_016,753.66,20.34,0.196,-79.99,0.0165,56.61,39.89,0
2024-01-09 11:20:00,node_016,446.31,15.78,0.1027,-71.6,0.0007,64.05,54.36,0
2024-01-09 11:25:00,node_016,498.56,22.81,0.496,-60.92,0.0083,27.22,53.33,0
2024-01-09 11:30:00,node_016,452.43,13.92,0.2847,-85.57,0.0043,27.14,29.34,0
2024-01-09 11:35:00,node_016,497.85,21.63,0.1665,-69.75,0.0094,34.67,72.14,0
2024-01-09 11:40:00,node_016,655.79,24.18,0.9084,-64.15,0.0245,49.9,59.67,0
2024-01-09 11:45:00,node_016,332.08,19.2,2.5849,-63.43,0.035,35.05,57.85,0
2024-01-09 11:50:00,node_016,577.75,17.0,0.3781,-62.95,0.0387,64.36,53.23,0
2024-01-09 11:55:00,node_016,476.54,17.42,0.0464,-62.81,0.0115,84.25,38.88,0
2024-01-09 12:00:00,node_016,664.22,24.85,0.0725,-57.97,0.013,54.03,56.48,0
2024-01-09 12:05:00,node_016,657.85,19.76,0.7905,-62.54,0.0631,55.98,57.88,0
2024-01-09 12:10:00,node_016,451.14,28.27,1.4048,-52.28,0.0195,58.21,54.73,0
2024-01-09 12:15:00,node_016,486.71,10.86,0.0574,-68.16,0.0445,50.72,69.38,0
2024-01-09 12:20:00,node_016,607.13,13.66,0.0921,-54.95,0.006,46.59,64.95,0
2024-01-09 12:25:00,node_016,618.0,20.42,1.1624,-65.63,0.0291,42.48,76.92,0
2024-01-09 12:30:00,node_016,203.3,22.26,0.3446,-57.69,0.0059,44.33,42.53,0
2024-01-09 12:35:00,node_016,606.75,19.66,1.7709,-60.32,0.0151,28.09,54.31,0
2024-01-09 12:40:00,node_016,697.58,27.01,0.2514,-67.9,0.0032,19.37,68.07,0
2024-01-09 12:45:00,node_016,530.67,15.28,0.1029,-69.08,0.0163,36.79,62.92,0
2024-01-09 12:50:00,node_016,614.02,20.08,0.0613,-62.55,0.0331,85.26,52.83,0
2024-01-09 12:55:00,node_016,653.45,25.42,0.3812,-51.36,0.0159,39.24,68.08,0
2024-01-09 13:00:00,node_016,526.59,28.91,0.4671,-62.43,0.015,51.94,60.35,0
2024-01-09 13:05:00,node_016,597.71,18.98,0.3593,-57.92,0.0122,50.82,31.38,0
2024-01-09 13:10:00,node_016,501.52,33.42,0.4651,-52.12,0.0464,47.27,51.14,0
2024-01-09 13:15:00,node_016,493.74,20.46,0.6498,-60.39,0.0022,58.46,47.76,0
2024-01-09 13:20:00,node_016,420.62,28.49,0.4464,-63.21,0.0571,34.95,37.67,0
2024-01-09 13:25:00,node_016,520.76,18.28,0.7068,-62.43,0.0199,55.03,46.26,0
2024-01-09 13:30:00,node_016,1450.32,82.42,5.7484,-86.51,0.1887,58.77,75.14,0
2024-01-09 13:35:00,node_016,881.26,117.38,13.6013,-84.8,0.2066,92.68,51.87,0
2024-01-09 13:40:00,node_016,1346.07,77.7,8.5497,-79.9,0.2089,95.56,59.59,0
2024-01-09 13:45:00,node_016,1231.91,129.96,9.7312,-90.41,0.2115,57.39,59.84,0
2024-01-09 13:50:00,node_016,1636.87,73.73,2.9685,-78.29,0.2428,94.26,60.51,1
2024-01-09 13:55:00,node_016,1539.78,83.46,9.7389,-79.48,0.3002,47.74,30.87,1
2024-01-09 14:00:00,node_016,928.54,105.28,4.6008,-74.5,0.1829,40.83,68.96,0
2024-01-09 14:05:00,node_016,824.66,90.83,11.6303,-84.54,0.1339,75.67,41.02,0
2024-01-09 14:10:00,node_016,855.35,85.25,9.8173,-83.05,0.1448,69.7,29.38,0
2024-01-09 14:15:00,node_016,1057.33,105.92,5.1324,-69.73,0.139,63.52,62.54,0
2024-01-09 14:20:00,node_016,847.04,105.02,7.7175,-85.04,0.2119,80.26,50.95,1
2024-01-09 14:25:00,node_016,1253.22,91.29,10.6881,-76.5,0.1628,53.82,50.33,1
2024-01-09 14:30:00,node_016,397.83,33.26,1.6558,-61.94,0.0299,58.5,85.87,0
2024-01-09 14:35:00,node_016,731.17,106.5,5.7475,-88.93,0.0637,70.15,46.26,0
2024-01-09 14:40:00,node_016,954.5,93.7,5.9295,-75.56,0.2595,51.62,55.15,0
2024-01-09 14:45:00,node_016,1298.74,67.72,3.2196,-84.57,0.0499,50.92,34.29,0
2024-01-09 14:50:00,node_016,1098.6,118.0,10.9093,-73.99,0.1652,92.22,57.09,0
2024-01-09 14:55:00,node_016,1172.83,110.33,10.9609,-79.05,0.196,51.0,40.79,1
2024-01-09 15:00:00,node_016,932.73,111.78,6.3688,-68.96,0.1027,82.99,64.1,1
2024-01-09 15:05:00,node_016,307.51,19.08,0.1146,-47.08,0.0018,32.21,56.14,0
2024-01-09 15:10:00,node_016,695.78,11.8,1.2904,-64.43,0.0136,44.26,39.26,0
2024-01-09 15:15:00,node_016,465.35,21.78,0.0546,-54.84,0.0238,52.67,39.15,0
2024-01-09 15:20:00,node_016,825.26,21.98,0.4669,-53.94,0.007,12.46,66.06,0
2024-01-09 15:25:00,node_016,592.73,14.3,0.8407,-54.64,0.0276,23.92,61.32,0
2024-01-09 15:30:00,node_016,719.51,20.39,0.3867,-60.93,0.0317,48.2,67.98,0
2024-01-09 15:35:00,node_016,619.22,25.6,0.0238,-66.46,0.0154,46.27,68.78,0
2024-01-09 15:40:00,node_016,519.02,18.59,0.5417,-63.11,0.0056,29.49,74.77,0
2024-01-09 15:45:00,node_016,428.28,21.63,2.4796,-64.34,0.0174,42.16,64.35,0
2024-01-09 15:50:00,node_016,382.78,9.95,1.1581,-59.01,0.0111,60.31,62.72,0
2024-01-09 15:55:00,node_016,634.36,29.11,0.8259,-60.44,0.0071,61.57,54.25,0
2024-01-09 16:00:00,node_016,531.8,16.65,0.0969,-65.83,0.0101,46.11,56.64,0
2024-01-09 16:05:00,node_016,573.98,18.52,1.214,-56.96,0.0038,38.03,35.54,0
2024-01-09 16:10:00,node_016,597.75,21.3,0.422,-70.41,0.007,36.13,42.07,0
2024-01-09 16:15:00,node_016,542.72,19.02,0.5904,-75.31,0.0091,26.76,49.36,0
2024-01-01 00:00:00,node_017,443.38,24.8,0.3001,-57.69,0.0023,50.93,43.58,0
2024-01-01 00:05:00,node_017,621.52,18.15,0.1796,-61.69,0.0924,44.47,66.59,0
2024-01-01 00:10:00,node_017,476.22,17.1,0.4395,-60.48,0.0501,42.91,36.83,0
2024-01-01 00:15:00,node_017,510.87,24.67,0.2508,-70.53,0.004,51.8,48.33,0
2024-01-01 00:20:00,node_017,586.09,6.34,1.2098,-67.9,0.0858,38.47,52.83,0
2024-01-01 00:25:00,node_017,492.92,13.62,0.1172,-59.44,0.0157,40.27,50.67,0
2024-01-01 00:30:00,node_017,281.86,21.21,1.4315,-64.13,0.0089,66.67,56.56,0
2024-01-01 00:35:00,node_017,624.87,24.19,0.3447,-53.54,0.0303,49.02,54.83,0
2024-01-01 00:40:00,node_017,650.59,24.23,0.0484,-59.69,0.0101,48.95,13.95,0
2024-01-01 00:45:00,node_017,280.27,6.38,0.5666,-55.77,0.0157,51.34,54.38,0
2024-01-01 00:50:00,node_017,374.81,17.58,0.0428,-53.3,0.008,45.65,42.41,0
2024-01-01 00:55:00,node_017,742.87,24.3,0.8332,-52.28,0.0196,53.88,47.09,0
2024-01-01 01:00:00,node_017,527.84,14.87,0.2309,-58.89,0.0503,41.89,65.12,0
2024-01-01 01:05:00,node_017,500.43,18.83,0.5598,-55.76,0.0378,58.4,52.53,0
2024-01-01 01:10:00,node_017,448.83,22.26,0.4564,-54.2,0.0004,44.22,43.56,0
2024-01-01 01:15:00,node_017,376.32,20.33,0.1889,-66.54,0.0037,62.29,46.4,0
2024-01-01 01:20:00,node_017,476.67,22.45,0.193,-61.62,0.0077,42.4,44.33,0
2024-01-01 01:25:00,node_017,616.93,19.14,1.8962,-74.19,0.0026,27.57,51.19,0
2024-01-01 01:30:00,node_017,498.12,22.85,0.4546,-67.23,0.0001,41.8,30.0,0
2024-01-01 01:35:00,node_017,573.23,22.97,1.0641,-65.71,0.0057,29.33,59.58,0
2024-01-01 01:40:00,node_017,711.88,24.27,0.1591,-56.4,0.041,46.86,48.98,0
2024-01-01 01:45:00,node_017,430.34,23.99,0.65,-71.1,0.0436,44.08,63.48,0
2024-01-01 01:50:00,node_017,536.34,24.93,0.1903,-68.55,0.0624,30.78,27.82,0
2024-01-01 01:55:00,node_017,620.53,17.58,0.0617,-68.09,0.023,75.71,66.97,0
2024-01-01 02:00:00,node_017,388.05,17.86,0.4919,-48.37,0.0114,60.2,49.69,0
2024-01-01 02:05:00,node_017,521.37,21.01,0.233,-62.74,0.0048,64.23,52.25,0
2024-01-01 02:10:00,node_017,724.68,29.79,0.0632,-64.57,0.018,45.46,39.55,0
2024-01-01 02:15:00,node_017,459.17,21.14,0.3426,-78.53,0.0304,69.35,77.08,0
2024-01-01 02:20:00,node_017,628.2,28.39,0.2658,-73.16,0.0114,46.94,64.61,0
2024-01-01 02:25:00,node_017,483.06,27.4,0.1574,-66.27,0.0125,59.41,56.29,0
2024-01-01 02:30:00,node_017,715.95,27.44,0.0653,-72.08,0.0055,52.91,57.83,0
2024-01-01 02:35:00,node_017,302.54,27.06,0.4703,-58.96,0.0269,20.65,46.8,0
2024-01-01 02:40:00,node_017,507.79,15.26,0.0684,-65.13,0.0037,48.93,55.51,0
2024-01-01 02:45:00,node_017,322.54,14.61,0.8274,-73.69,0.0402,28.75,54.77,0
2024-01-01 02:50:00,node_017,415.89,15.7,0.0086,-74.24,0.0262,58.52,48.06,0
2024-01-01 02:55:00,node_017,415.18,25.59,0.9364,-67.12,0.0309,43.31,68.96,0
2024-01-01 03:00:00,node_017,467.97,18.62,0.1436,-76.42,0.0092,53.45,29.45,0
2024-01-01 03:05:00,node_017,357.41,16.99,0.4757,-61.6,0.0159,47.82,51.78,0
2024-01-01 03:10:00,node_017,491.39,17.91,0.4637,-71.98,0.0195,44.96,70.75,0
2024-01-01 03:15:00,node_017,555.26,22.39,0.1918,-64.91,0.049,9.32,30.06,0
2024-01-01 03:20:00,node_017,316.17,16.52,0.4604,-61.83,0.0385,26.85,69.47,0
2024-01-01 03:25:00,node_017,423.81,17.5,0.3175,-53.84,0.0092,69.99,60.48,0
2024-01-01 03:30:00,node_017,804.92,18.48,0.5676,-71.96,0.0209,41.3,37.26,0
2024-01-01 03:35:00,node_017,539.51,24.59,0.2,-60.71,0.0072,52.59,41.36,0
2024-01-01 03:40:00,node_017,281.87,11.71,0.2569,-64.53,0.102,31.48,44.02,0
2024-01-01 03:45:00,node_017,331.94,20.04,0.6857,-70.91,0.0131,57.87,64.35,0
2024-01-01 03:50:00,node_017,527.11,18.21,0.0311,-75.02,0.0275,40.37,47.79,0
2024-01-01 03:55:00,node_017,1004.73,100.45,10.5812,-72.25,0.1128,61.82,36.2,0
2024-01-01 04:00:00,node_017,947.15,88.7,5.9996,-62.36,0.2046,60.76,67.0,0
2024-01-01 04:05:00,node_017,1806.66,113.14,11.3561,-80.66,0.1907,71.95,37.66,0
2024-01-01 04:10:00,node_017,1527.98,111.61,7.8751,-92.33,0.1986,62.31,49.71,0
2024-01-01 04:15:00,node_017,711.97,119.46,9.8972,-82.72,0.1703,51.96,78.68,1
2024-01-01 04:20:00,node_017,1469.83,111.6,18.8566,-90.28,0.1019,81.33,38.47,1
2024-01-01 04:25:00,node_017,610.78,22.96,0.6974,-58.56,0.0011,51.05,42.26,0
2024-01-01 04:30:00,node_017,626.7,16.28,0.4,-47.81,0.0162,50.47,36.37,0
2024-01-01 04:35:00,node_017,423.19,21.04,0.4764,-71.78,0.0072,60.71,47.62,0
2024-01-01 04:40:00,node_017,732.73,33.28,0.8933,-91.78,0.0441,38.89,39.28,0
2024-01-01 04:45:00,node_017,491.77,26.2,0.3087,-65.13,0.0416,61.09,40.98,0
2024-01-01 04:50:00,node_017,550.64,14.72,0.6158,-65.7,0.0141,39.85,43.17,0
2024-01-01 04:55:00,node_017,500.25,22.02,0.0485,-48.15,0.0169,47.4,60.53,0
2024-01-01 05:00:00,node_017,483.24,20.41,1.7748,-69.17,0.0053,65.74,51.97,0
2024-01-01 05:05:00,node_017,533.41,22.6,0.3582,-60.06,0.008,40.72,42.37,0
2024-01-01 05:10:00,node_017,357.69,28.91,0.888,-68.8,0.0023,30.09,54.03,0
2024-01-01 05:15:00,node_017,263.46,15.45,0.0215,-67.39,0.0141,18.96,45.35,0
2024-01-01 05:20:00,node_017,474.39,18.99,0.0762,-69.18,0.0515,70.21,48.99,0
2024-01-01 05:25:00,node_017,394.35,14.38,0.5294,-63.06,0.0053,33.87,60.44,0
2024-01-01 05:30:00,node_017,565.7,21.07,0.1877,-66.91,0.0035,13.2,46.84,0
2024-01-01 05:35:00,node_017,552.05,20.54,0.7177,-55.57,0.006,49.05,64.03,0
2024-01-01 05:40:00,node_017,2494.93,215.76,14.2441,-93.0,0.1195,87.34,28.97,0
2024-01-01 05:45:00,node_017,2105.08,149.63,18.6662,-112.71,0.3525,88.79,48.48,0
2024-01-01 05:50:00,node_017,2800.53,175.54,16.414,-88.86,0.3834,83.42,30.1,0
2024-01-01 05:55:00,node_017,873.93,188.45,15.8609,-109.08,0.3265,87.97,39.08,0
2024-01-01 06:00:00,node_017,1645.06,166.29,23.4228,-92.22,0.3446,80.3,39.38,1
2024-01-01 06:05:00,node_017,2009.17,170.86,16.8423,-94.19,0.4262,94.81,46.17,1
2024-01-01 06:10:00,node_017,273.89,20.7,0.5262,-70.32,0.0032,43.55,56.49,0
2024-01-01 06:15:00,node_017,488.72,18.89,0.2326,-57.23,0.0046,57.05,28.73,0
2024-01-01 06:20:00,node_017,569.06,22.37,0.0882,-56.0,0.005,39.49,34.41,0
2024-01-01 06:25:00,node_017,818.27,17.03,0.5259,-79.95,0.0128,58.01,53.92,0
2024-01-01 06:30:00,node_017,644.99,20.72,0.2534,-74.52,0.1549,80.57,54.55,0
2024-01-01 06:35:00,node_017,515.91,26.74,0.2887,-77.52,0.0022,57.63,45.1,0
2024-01-01 06:40:00,node_017,562.49,18.05,0.2958,-73.73,0.0301,72.13,31.6,0
2024-01-01 06:45:00,node_017,272.28,18.48,0.254,-72.94,0.0141,38.26,56.63,0
2024-01-01 06:50:00,node_017,374.03,18.6,0.8919,-67.22,0.0307,43.28,35.46,0
2024-01-01 06:55:00,node_017,578.11,24.79,0.0544,-61.0,0.001,50.47,35.75,0
2024-01-01 07:00:00,node_017,519.34,19.24,0.3426,-57.95,0.0005,39.15,44.89,0
2024-01-01 07:05:00,node_017,534.65,17.77,0.199,-73.29,0.0063,35.83,38.36,0
2024-01-01 07:10:00,node_017,504.09,20.9,0.7436,-59.42,0.0042,35.11,37.96,0
2024-01-01 07:15:00,node_017,499.39,25.32,0.1324,-49.92,0.0542,30.01,58.3,0
2024-01-01 07:20:00,node_017,512.35,13.48,0.2982,-56.36,0.0072,60.75,65.6,0
2024-01-01 07:25:00,node_017,373.28,23.74,0.7542,-59.99,0.0312,65.82,54.42,0
2024-01-01 07:30:00,node_017,472.53,21.76,0.2627,-59.85,0.0276,53.77,33.72,0
2024-01-01 07:35:00,node_017,350.71,21.98,0.1852,-63.79,0.0035,44.87,62.03,0
2024-01-01 07:40:00,node_017,425.65,20.09,0.5995,-63.23,0.0179,45.12,45.86,0
2024-01-01 07:45:00,node_017,643.51,20.16,0.3172,-59.19,0.0173,43.61,56.87,0
2024-01-01 07:50:00,node_017,478.31,23.52,0.4279,-77.26,0.0038,18.41,55.08,0
2024-01-01 07:55:00,node_017,571.5,12.25,0.2095,-73.06,0.0169,30.89,58.09,0
2024-01-01 08:00:00,node_017,513.84,15.96,0.5021,-70.0,0.0094,25.33,53.89,0
2024-01-01 08:05:00,node_017,453.81,11.56,0.5473,-66.83,0.0205,27.53,45.88,0
2024-01-01 08:10:00,node_017,378.97,29.06,0.2908,-73.73,0.0364,46.47,67.58,0
2024-01-01 08:15:00,node_017,451.99,26.3,0.0986,-53.08,0.0313,33.17,35.26,0
2024-01-01 08:20:00,node_017,521.98,9.14,0.164,-57.11,0.0122,47.49,48.6,0
2024-01-01 08:25:00,node_017,569.62,21.81,0.2031,-43.07,0.0028,45.25,49.99,0
2024-01-01 08:30:00,node_017,514.68,18.9,0.3241,-68.41,0.0016,44.65,51.03,0
2024-01-01 08:35:00,node_017,577.94,22.97,1.3427,-69.21,0.0126,56.41,47.64,0
2024-01-01 08:40:00,node_017,317.58,21.67,0.0131,-69.42,0.0161,48.16,64.62,0
2024-01-01 08:45:00,node_017,604.0,19.29,0.1122,-58.07,0.0138,43.98,54.81,0
2024-01-01 08:50:00,node_017,364.61,19.69,0.0059,-51.8,0.0258,44.63,54.44,0
2024-01-01 08:55:00,node_017,618.02,25.09,0.4952,-74.75,0.0003,29.95,65.87,0
2024-01-01 09:00:00,node_017,560.29,17.03,0.1338,-69.06,0.0008,31.67,57.59,0
2024-01-01 09:05:00,node_017,275.58,18.08,2.579,-77.67,0.0367,27.54,45.98,0
2024-01-01 09:10:00,node_017,588.44,23.24,0.1098,-61.78,0.0341,57.05,46.28,0
2024-01-01 09:15:00,node_017,619.41,24.28,0.3003,-70.56,0.0261,45.98,72.33,0
2024-01-01 09:20:00,node_017,650.95,21.47,0.1838,-74.66,0.0242,37.47,54.9,0
2024-01-01 09:25:00,node_017,407.77,17.6,0.1541,-76.53,0.0131,48.14,58.21,0
2024-01-01 09:30:00,node_017,521.53,11.64,1.5638,-71.74,0.0331,61.77,42.38,0
2024-01-01 09:35:00,node_017,583.33,11.85,1.0559,-64.68,0.0452,37.01,47.74,0
2024-01-01 09:40:00,node_017,588.36,18.98,0.0039,-56.41,0.0605,61.37,57.47,0
2024-01-01 09:45:00,node_017,549.14,20.83,0.2243,-71.06,0.0053,47.44,32.36,0
2024-01-01 09:50:00,node_017,448.8,18.24,0.5361,-62.68,0.0058,65.68,55.78,0
2024-01-01 09:55:00,node_017,618.55,14.74,0.3217,-70.67,0.0088,59.44,37.94,0
2024-01-01 10:00:00,node_017,619.26,13.97,2.082,-76.43,0.012,33.75,46.28,0
2024-01-01 10:05:00,node_017,481.49,20.81,0.6289,-52.4,0.0014,40.95,45.65,0
2024-01-01 10:10:00,node_017,405.97,26.78,0.4694,-50.12,0.0042,50.84,43.63,0
2024-01-01 10:15:00,node_017,412.65,16.27,0.2511,-47.21,0.0056,56.94,42.15,0
2024-01-01 10:20:00,node_017,663.78,19.88,0.0931,-72.67,0.0087,23.39,47.91,0
2024-01-01 10:25:00,node_017,614.08,16.45,0.619,-65.14,0.0037,43.32,47.47,0
2024-01-01 10:30:00,node_017,497.6,23.01,0.0188,-72.87,0.0392,36.83,37.93,0
2024-01-01 10:35:00,node_017,476.1,19.37,1.3128,-74.49,0.013,62.95,21.51,0
2024-01-01 10:40:00,node_017,287.82,24.94,0.242,-58.18,0.1621,55.9,55.02,0
2024-01-01 10:45:00,node_017,489.87,20.59,0.4013,-68.17,0.0046,32.02,49.55,0
2024-01-01 10:50:00,node_017,357.07,20.6,0.2597,-67.66,0.0277,56.61,39.83,0
2024-01-01 10:55:00,node_017,519.08,15.73,0.2271,-58.8,0.0105,46.38,26.05,0
2024-01-01 11:00:00,node_017,642.23,15.82,2.0347,-68.76,0.0094,38.72,37.32,0
2024-01-01 11:05:00,node_017,382.35,22.3,0.4136,-76.59,0.0016,27.28,37.52,0
2024-01-01 11:10:00,node_017,528.63,21.15,1.0639,-52.53,0.0418,44.99,46.24,0
2024-01-01 11:15:00,node_017,619.73,30.07,0.1083,-61.86,0.0159,36.38,40.88,0
2024-01-01 11:20:00,node_017,526.44,14.52,0.3905,-55.98,0.0844,41.76,48.05,0
2024-01-01 11:25:00,node_017,437.12,24.96,0.3326,-74.22,0.0177,28.5,52.62,0
2024-01-01 11:30:00,node_017,501.25,20.65,0.2473,-58.2,0.0724,39.14,50.83,0
2024-01-01 11:35:00,node_017,614.87,15.13,0.3377,-62.4,0.0017,58.21,35.86,0
2024-01-01 11:40:00,node_017,531.51,6.63,0.1384,-67.85,0.0206,48.78,47.8,0
2024-01-01 11:45:00,node_017,499.6,16.82,0.7881,-52.77,0.0371,54.07,38.34,0
2024-01-01 11:50:00,node_017,638.74,17.45,0.4675,-65.55,0.0022,39.72,68.42,0
2024-01-01 11:55:00,node_017,561.79,17.44,0.0632,-66.21,0.0075,36.73,59.34,0
2024-01-01 12:00:00,node_017,355.65,24.51,0.331,-63.58,0.0398,65.15,74.42,0
2024-01-01 12:05:00,node_017,1112.65,87.7,11.2083,-72.57,0.1846,51.59,45.79,0
2024-01-01 12:10:00,node_017,1165.18,81.56,6.4371,-70.96,0.0618,54.34,61.54,0
2024-01-01 12:15:00,node_017,791.53,85.11,7.2961,-80.99,0.1449,48.33,54.67,0
2024-01-01 12:20:00,node_017,534.68,99.42,3.7838,-79.43,0.1883,29.48,67.2,0
2024-01-01 12:25:00,node_017,832.17,99.82,8.6802,-75.04,0.2079,77.49,48.99,1
2024-01-01 12:30:00,node_017,964.77,118.77,3.5505,-71.52,0.3054,90.12,34.72,1
2024-01-01 12:35:00,node_017,621.17,24.83,0.7372,-71.05,0.0062,40.09,52.44,0
2024-01-01 12:40:00,node_017,393.09,12.5,0.5225,-65.83,0.0286,41.26,65.13,0
2024-01-01 12:45:00,node_017,566.61,29.62,0.1361,-71.74,0.0427,30.71,39.84,0
2024-01-01 12:50:00,node_017,152.91,17.73,0.0488,-49.04,0.0407,32.31,65.11,0
2024-01-01 12:55:00,node_017,521.64,21.81,0.3352,-52.68,0.007,50.65,59.3,0
2024-01-01 13:00:00,node_017,451.19,23.82,0.2445,-55.13,0.0316,43.12,44.64,0
2024-01-01 13:05:00,node_017,751.83,16.63,0.2664,-67.59,0.0149,60.84,36.86,0
2024-01-01 13:10:00,node_017,272.95,16.5,0.4332,-74.17,0.0028,60.26,65.34,0
2024-01-01 13:15:00,node_017,498.26,17.88,0.7325,-65.28,0.0769,43.58,60.2,0
2024-01-01 13:20:00,node_017,272.21,22.29,0.6482,-75.42,0.0232,57.14,43.88,0
2024-01-01 13:25:00,node_017,434.04,22.92,0.3242,-70.42,0.038,38.41,26.69,0
2024-01-01 13:30:00,node_017,295.86,26.98,0.3793,-64.67,0.0328,47.25,43.1,0
2024-01-01 13:35:00,node_017,776.09,26.22,0.4366,-66.48,0.0281,60.72,52.28,0
2024-01-01 13:40:00,node_017,457.33,26.15,0.7092,-81.18,0.0062,40.43,52.07,0
2024-01-01 13:45:00,node_017,474.68,24.37,1.0632,-60.55,0.0623,57.67,36.42,0
2024-01-01 13:50:00,node_017,494.87,23.99,0.374,-84.8,0.0201,58.54,46.86,0
2024-01-01 13:55:00,node_017,364.13,17.98,0.9946,-74.81,0.0214,44.73,46.1,0
2024-01-01 14:00:00,node_017,1033.94,122.89,10.8282,-108.73,0.2011,46.16,47.75,0
2024-01-01 14:05:00,node_017,881.6,109.8,5.025,-72.96,0.2871,93.79,53.62,0
2024-01-01 14:10:00,node_017,1220.6,95.33,5.6129,-81.6,0.1392,89.12,63.17,0
2024-01-01 14:15:00,node_017,598.13,125.58,6.0482,-91.83,0.2703,69.7,61.76,0
2024-01-01 14:20:00,node_017,1083.92,128.97,3.296,-71.48,0.1858,85.59,52.47,1
2024-01-01 14:25:00,node_017,1142.58,81.34,7.7989,-70.93,0.2273,82.89,27.08,1
2024-01-01 14:30:00,node_017,472.11,16.71,0.2651,-56.52,0.0635,17.96,60.0,0
2024-01-01 14:35:00,node_017,607.4,24.87,0.3669,-59.96,0.0287,71.67,47.85,0
2024-01-01 14:40:00,node_017,532.72,21.65,0.3604,-75.33,0.0297,50.48,74.64,0
2024-01-01 14:45:00,node_017,308.72,16.69,0.1994,-79.96,0.0353,48.25,52.29,0
2024-01-01 14:50:00,node_017,478.06,19.41,1.5244,-75.6,0.0566,56.21,49.03,0
2024-01-01 14:55:00,node_017,442.22,29.89,0.0269,-68.16,0.0097,60.64,54.16,0
2024-01-01 15:00:00,node_017,510.25,18.82,0.7232,-57.6,0.0131,36.16,42.69,0
2024-01-01 15:05:00,node_017,622.54,20.61,1.2696,-81.24,0.001,35.37,36.98,0
2024-01-01 15:10:00,node_017,303.04,19.97,0.7377,-73.65,0.0438,25.66,70.22,0
2024-01-01 15:15:00,node_017,446.77,21.04,0.0672,-68.92,0.0219,29.5,59.28,0
2024-01-01 15:20:00,node_017,401.38,26.02,1.0167,-77.96,0.0247,31.71,43.67,0
